duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,label
691468.0,691468.0,562218.0,293.0,21.0,176796.0,254570.0,86433.5,80316.8571428571,24.5853748836,2812.8561263862,15.0,130268.0,43216.75,56741.367130751,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
866106.0,661277.0,659221.0,119.0,19.0,206921.0,244161.0,66127.7,94174.4285714286,21.9372686484,2351.9061177269,19.0,206885.0,48117.0,87127.7606118469,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
168407.0,142770.0,142882.0,6.0,19.0,141776.0,116138.0,20395.7142857143,17860.25,100.9459226754,38579.1564483662,6.0,116138.0,10525.4375,29460.6101893557,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
7569346.0,7324286.0,7363923.0,106.0,16.0,7097375.0,7099580.0,1220714.33333333,920490.375,2.1137889588,282.9834968569,16.0,6891952.0,504623.066666667,1769280.03645413,7097375.0,7097375.0,7097375.0,0.0,6891952.0,6891952.0,6891952.0,0.0,1
5598271.0,5573006.0,5572987.0,14.0,25.0,5402878.0,5428405.0,619222.888888889,796141.0,3.2152784315,843.8319616896,8.0,5402878.0,329310.058823529,1307604.47623153,5428197.0,5428197.0,5428197.0,0.0,5402878.0,5402878.0,5402878.0,0.0,1
4801392.0,4735938.0,4776018.0,11.0,31.0,4566839.0,4592409.0,473593.8,682288.285714286,3.9571857495,1075.1048862497,9.0,4566839.0,266744.0,1073602.71057005,4592240.0,4592240.0,4592240.0,0.0,4566839.0,4566839.0,4566839.0,0.0,1
1616293.0,1550820.0,1590574.0,4.0,39.0,1382073.0,1407654.0,140983.636363636,227224.857142857,12.3739940716,4030.82856883,4.0,1382073.0,85068.052631579,315498.634708258,1407824.0,1407824.0,1407824.0,0.0,1382073.0,1382073.0,1382073.0,0.0,1
273506.0,273506.0,1262.0,273506.0,1262.0,273506.0,1262.0,273506.0,1262.0,14.6249076803,3915.8190313924,24.0,272220.0,91168.6666666667,156796.27590231,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
38494.0,38494.0,1394.0,1399.0,1394.0,37095.0,1394.0,19247.0,1394.0,129.8903725256,35304.2032524549,48.0,37047.0,9623.5,18292.5306067805,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
123369.0,97390.0,97336.0,36.0,53.0,96383.0,69867.0,24347.5,16222.6666666667,97.2691681054,12969.2224140586,36.0,69867.0,11215.3636363636,22020.6904331936,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
54407.0,54144.0,54379.0,28.0,20.0,38694.0,45300.0,9024.0,10875.8,238.9398422997,24298.343963093,6.0,29749.0,4533.9166666667,8719.4140541076,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
50538.0,50415.0,50492.0,19.0,42.0,38635.0,44238.0,8402.5,10098.4,257.2321817246,26099.1728996003,12.0,32489.0,4211.5,9273.0388174045,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
53221.0,53120.0,53190.0,21.0,39.0,38829.0,44232.0,8853.3333333333,10638.0,244.2644820654,24821.0292929483,12.0,29947.0,4435.0833333333,8738.4493731422,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
50779.0,50508.0,50737.0,70.0,55.0,38798.0,45155.0,8418.0,10147.4,256.0113432718,26014.6911124678,18.0,34030.0,4231.5833333333,9649.9561276283,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
201915.0,201915.0,25725.0,201915.0,25725.0,201915.0,25725.0,201915.0,25725.0,19.8103162222,4516.7520986554,25725.0,125948.0,67305.0,52244.8266194845,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
258825.0,129452.0,129572.0,155.0,35.0,129297.0,128566.0,64726.0,43190.6666666667,27.045300879,4010.4317589105,35.0,129253.0,43137.5,66363.1392966005,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
212464.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,9.4133594397,3374.6893591385,212464.0,212464.0,212464.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
11759951.0,11759931.0,11759928.0,50.0,39.0,3497419.0,3497413.0,979994.25,979994.0,2.2108935658,749.5779531734,9.0,3497383.0,470398.04,861883.761330184,1285388.0,1959988.5,3497419.0,804750.846061624,1103474.0,1765121.0,3497383.0,884999.546839093,1
14269739.0,14269721.0,14269718.0,99.0,47.0,4704203.0,4704233.0,1189143.41666667,1189143.16666667,1.8220375299,880.0441269458,10.0,4704188.0,570789.56,1187853.17170654,2487544.0,3485929.0,5571045.0,1407036.8811827,1855500.0,3009002.25,4704188.0,1221553.3834158,1
1250785.0,1250785.0,228510.0,1823.0,107.0,928690.0,102513.0,208464.166666667,45702.0,10.393472899,1505.4545745272,23.0,928690.0,104232.083333333,261954.432733134,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
108780397.0,108780397.0,242976.0,1170.0,83.0,108443099.0,106286.0,18100000.0,48595.2,0.1195068262,17.1630188112,26.0,108443099.0,9065033.08333333,31300000.0,108780397.0,109000000.0,108780397.0,0.0,108443099.0,108000000.0,108443099.0,0.0,1
120925.0,54802.0,94936.0,63.0,34.0,53432.0,66374.0,13700.5,15822.6666666667,99.2350630556,13099.0283233409,34.0,66123.0,10993.1818181818,21104.8565231711,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
1725152.0,1658899.0,1699924.0,5.0,26.0,1549737.0,1611900.0,138241.583333333,212490.5,12.7524994899,5331.7041049137,5.0,1549737.0,82150.0952380952,336704.315235995,1611657.0,1611657.0,1611657.0,0.0,1549737.0,1549737.0,1549737.0,0.0,1
66904.0,66886.0,66870.0,17.0,26.0,44606.0,39295.0,11147.6666666667,9552.8571428572,224.2018414445,45318.6655506397,8.0,22091.0,4778.8571428572,8602.8273470201,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
170371.0,145117.0,144376.0,8.0,12.0,144976.0,118774.0,20731.0,18047.0,99.7822399352,44637.8785121881,8.0,118774.0,10648.1875,30111.91956622,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37056.0,37056.0,0.0,37056.0,-1.0,37056.0,-1.0,37056.0,0.0,80.9585492228,34272.4525043178,63.0,36993.0,18528.0,26113.453410072,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37031.0,37031.0,0.0,37031.0,-1.0,37031.0,-1.0,37031.0,0.0,81.0132051524,34295.5901811995,54.0,36977.0,18515.5,26108.5036626,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37268.0,37268.0,0.0,37268.0,-1.0,37268.0,-1.0,37268.0,0.0,80.4980143823,34077.4927551787,74.0,37194.0,18634.0,26247.8036985954,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
2866954.0,2621196.0,2658017.0,129.0,8.0,2387770.0,2385193.0,436866.0,332252.125,5.5808359674,565.4084439443,8.0,2178833.0,191130.266666667,557194.023509632,2387770.0,2387770.0,2387770.0,0.0,2178833.0,2178833.0,2178833.0,0.0,1
5819539.0,5570114.0,5598826.0,60.0,4.0,5344347.0,5333304.0,928352.333333333,699853.25,2.7493586691,278.5444001664,4.0,5123634.0,387969.266666667,1313360.5790623,5344347.0,5344347.0,5344347.0,0.0,5123634.0,5123634.0,5123634.0,0.0,1
912385.0,658823.0,698658.0,85.0,27.0,224143.0,253696.0,73202.5555555556,116443.0,18.6324851899,2272.067164629,27.0,253562.0,57024.0625,101427.172365837,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
896934.0,643044.0,683460.0,31.0,6.0,214259.0,254151.0,71449.3333333333,113910.0,18.9534569991,2311.2068446508,6.0,253890.0,56058.375,100394.811611208,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
915050.0,701599.0,697429.0,177.0,69.0,221197.0,252809.0,70159.9,116238.166666667,19.6710562264,2322.2774711764,30.0,221037.0,53826.4705882353,93601.3806325911,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
955835.0,698176.0,723933.0,130.0,38.0,231928.0,258262.0,77575.1111111111,120655.5,17.7854964507,2168.7843613176,26.0,257659.0,59739.6875,106033.752991029,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
869119.0,659520.0,661954.0,95.0,30.0,207231.0,245674.0,65952.0,110325.666666667,20.7106276586,2445.0046541383,13.0,209599.0,51124.6470588235,89736.9451615674,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
882259.0,637323.0,660630.0,35.0,46.0,221673.0,244948.0,70813.6666666667,110105.0,19.2687181429,2349.6501594203,12.0,244936.0,55141.1875,98360.4262737942,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
861871.0,619222.0,653389.0,31.0,40.0,208512.0,242766.0,68802.4444444444,108898.166666667,19.724529541,2405.232337554,8.0,242649.0,53866.9375,96243.4607371457,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
873618.0,625818.0,665858.0,37.0,10.0,209330.0,247956.0,69535.3333333333,110976.333333333,19.4593060125,2372.8906684615,10.0,247800.0,54601.125,97643.9310661446,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
145945.0,116756.0,119664.0,129.0,25.0,37237.0,66412.0,16679.4285714286,19944.0,102.7784439344,12155.2639693035,7.0,37223.0,10424.6428571429,14609.469005815,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
160980.0,159792.0,135281.0,186.0,27.0,64414.0,42245.0,22827.4285714286,22546.8333333333,93.1792769288,11020.0024847807,16.0,39224.0,11498.5714285714,14026.0367351047,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
142441.0,115603.0,116773.0,218.0,26.0,37903.0,64703.0,16514.7142857143,19462.1666666667,105.3067585878,12454.2793156465,11.0,37865.0,10174.3571428571,14307.5041854435,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
143731.0,78438.0,118066.0,112.0,42.0,26415.0,65430.0,13073.0,19677.6666666667,97.4041786393,11980.7139726294,17.0,65293.0,11056.2307692308,19713.3472620872,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
911853.0,656616.0,692620.0,103.0,59.0,219254.0,255343.0,72957.3333333333,115436.666666667,18.6433558918,2119.8592316963,21.0,255237.0,56990.8125,101805.195232672,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
575406.0,495853.0,444931.0,462.0,112.0,134482.0,134467.0,70836.1428571429,74155.1666666667,26.0685498587,3199.4800193255,22.0,130733.0,41100.4285714286,48429.0362699173,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
571805.0,512703.0,439304.0,494.0,43.0,132547.0,135928.0,73243.2857142857,73217.3333333333,26.2327191962,3219.6290693506,18.0,132501.0,40843.2142857143,48311.2868938012,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
569046.0,461287.0,437489.0,1105.0,55.0,132700.0,133824.0,57660.875,72914.8333333333,28.1172348105,3326.6203435223,16.0,132629.0,37936.4,50509.0907932141,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
781363.0,703301.0,652203.0,1213.0,42.0,177702.0,300960.0,87912.625,108700.5,20.4770382012,2422.6895821788,38.0,138606.0,52090.8666666667,59717.6041038949,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
165264.0,140111.0,139760.0,15.0,18.0,139191.0,113624.0,28022.2,19965.7142857143,84.7129441379,23187.1429954497,15.0,113624.0,12712.6153846154,31740.4887644537,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
166523.0,141351.0,141048.0,11.0,22.0,139790.0,114215.0,28270.2,20149.7142857143,84.0724704695,23017.8413792689,11.0,114215.0,12809.4615384615,31875.7292102612,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
165698.0,140507.0,140061.0,20.0,15.0,139180.0,113556.0,28101.4,20008.7142857143,84.4910620527,25431.8096778477,15.0,113556.0,12746.0,31711.3192553805,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
167779.0,141694.0,142238.0,13.0,22.0,140915.0,115361.0,28338.8,20319.7142857143,83.4431007456,22833.6084968917,13.0,115361.0,12906.0769230769,32234.3890846446,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
167998.0,142844.0,142324.0,16.0,18.0,142442.0,116643.0,28568.8,20332.0,83.3343254086,22815.7478065215,16.0,116643.0,12922.9230769231,32562.6915962669,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37713.0,37713.0,0.0,37713.0,-1.0,37713.0,-1.0,37713.0,0.0,79.5481664148,33251.1335613714,52.0,37661.0,18856.5,26593.5789148433,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37870.0,37870.0,0.0,37870.0,-1.0,37870.0,-1.0,37870.0,0.0,79.2183786639,33113.2822814893,46.0,37824.0,18935.0,26713.079960948,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37400.0,37400.0,0.0,37400.0,-1.0,37400.0,-1.0,37400.0,0.0,80.2139037433,33529.4117647059,47.0,37353.0,18700.0,26379.3255599911,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
36831.0,36831.0,0.0,36831.0,-1.0,36831.0,-1.0,36831.0,0.0,81.4531237273,34047.4057180093,52.0,36779.0,18415.5,25969.9107333853,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
37422.0,37422.0,0.0,37422.0,-1.0,37422.0,-1.0,37422.0,0.0,80.1667468334,33509.7001763668,49.0,37373.0,18711.0,26392.0534820616,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
171015.0,145824.0,145494.0,16.0,19.0,142457.0,116049.0,29164.8,20784.8571428571,81.8641639622,23682.1331462152,16.0,116049.0,13155.0,32289.2190431523,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
259016.0,233886.0,233485.0,10.0,17.0,232772.0,207120.0,46777.2,33355.0,54.0507150137,16249.9613923464,10.0,207120.0,19924.3076923077,57023.6695415226,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
164997.0,139817.0,139369.0,15.0,12.0,138797.0,113098.0,27963.4,19909.8571428571,84.8500275763,23224.6646908732,12.0,113098.0,12692.0769230769,31603.77104862,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
167182.0,141863.0,141614.0,23.0,28.0,140568.0,115052.0,28372.6,20230.5714285714,83.7410726035,22921.1278726179,23.0,115052.0,12860.1538461538,32101.8886836537,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
167052.0,141878.0,141545.0,5.0,15.0,140876.0,115256.0,28375.6,20220.7142857143,83.8062399732,22926.9927926634,5.0,115256.0,12850.1538461538,32173.2705112649,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
167426.0,141741.0,141869.0,9.0,28.0,141385.0,115640.0,23623.5,20267.0,89.5918196696,32294.8645968965,9.0,115640.0,11959.0,31226.3772880951,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
208627.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,9.5864868881,3283.3717591683,208627.0,208627.0,208627.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
213673.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,9.3600969706,3205.8332124321,213673.0,213673.0,213673.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
490774.0,234224.0,274181.0,9.0,6.0,217004.0,256894.0,33460.5714285714,39168.7142857143,32.60156406,4427.6999189036,3.0,256550.0,32718.2666666667,83202.5478198205,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
4447584.0,4382803.0,4422021.0,3.0,37.0,4213861.0,4241337.0,486978.111111111,737003.5,3.8222999273,915.7780943541,3.0,4213861.0,277974.0,1050051.5558392,4239464.0,4239464.0,4239464.0,0.0,4213861.0,4213861.0,4213861.0,0.0,1
9403530.0,9156490.0,9196129.0,16.0,21.0,8922398.0,8921561.0,1144561.25,1313732.71428571,1.8078317398,236.506928781,7.0,8714997.0,587720.625,2169053.24860261,8922398.0,8922398.0,8922398.0,0.0,8714997.0,8714997.0,8714997.0,0.0,1
3987308.0,3922415.0,3961910.0,5.0,26.0,3752814.0,3778959.0,392241.5,660318.333333333,4.5143239499,1281.5664102196,5.0,3752814.0,234547.529411765,907179.969377536,3778238.0,3778238.0,3778238.0,0.0,3752814.0,3752814.0,3752814.0,0.0,1
5834616.0,5768269.0,5809186.0,11.0,50.0,5596768.0,5622347.0,640918.777777778,968197.666666667,2.9136450454,697.9036838071,10.0,5596768.0,364663.5,1395615.47513382,5622230.0,5622230.0,5622230.0,0.0,5596768.0,5596768.0,5596768.0,0.0,1
274485.0,274485.0,0.0,274485.0,-1.0,274485.0,-1.0,274485.0,0.0,10.9295589923,3712.4068710494,1074.0,273411.0,137242.5,192571.339465404,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275906.0,275906.0,0.0,275906.0,-1.0,275906.0,-1.0,275906.0,0.0,10.873268432,3693.2868440701,2496.0,273410.0,137953.0,191565.126515762,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275965.0,275965.0,0.0,275965.0,-1.0,275965.0,-1.0,275965.0,0.0,10.8709437791,3692.4972369685,3635.0,272330.0,137982.5,189996.056568288,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
272921.0,272921.0,0.0,272921.0,-1.0,272921.0,-1.0,272921.0,0.0,10.9921918797,3733.6811751386,1005.0,271916.0,136460.5,191563.005195419,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
282482.0,282482.0,0.0,282482.0,-1.0,282482.0,-1.0,282482.0,0.0,10.6201457084,3607.3094922862,1782.0,280700.0,141241.0,197224.809192454,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
276545.0,276545.0,0.0,276545.0,-1.0,276545.0,-1.0,276545.0,0.0,10.8481440634,3684.752933519,3639.0,272906.0,138272.5,190400.521647132,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
272914.0,272914.0,0.0,272914.0,-1.0,272914.0,-1.0,272914.0,0.0,10.9924738196,3733.7769407213,985.0,271929.0,136457.0,191586.339719198,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
273351.0,273351.0,0.0,273351.0,-1.0,273351.0,-1.0,273351.0,0.0,10.9749004028,3727.8078368106,1730.0,271621.0,136675.5,190841.756278599,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
276475.0,276475.0,0.0,276475.0,-1.0,276475.0,-1.0,276475.0,0.0,10.8508906773,3685.6858667149,983.0,275492.0,138237.5,194107.175394162,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
280204.0,280204.0,0.0,280204.0,-1.0,280204.0,-1.0,280204.0,0.0,10.706485275,3636.6361650797,3693.0,276511.0,140102.0,192911.45782716,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
276419.0,276419.0,0.0,276419.0,-1.0,276419.0,-1.0,276419.0,0.0,10.85308897,3686.4325534786,4156.0,272263.0,138209.5,189580.277780944,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
273215.0,273215.0,0.0,273215.0,-1.0,273215.0,-1.0,273215.0,0.0,10.98036345,3729.6634518603,1452.0,271763.0,136607.5,191138.741126701,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
276315.0,276315.0,0.0,276315.0,-1.0,276315.0,-1.0,276315.0,0.0,10.8571738776,3687.8200604383,3786.0,272529.0,138157.5,190029.997693785,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
278101.0,278101.0,0.0,278101.0,-1.0,278101.0,-1.0,278101.0,0.0,10.7874477258,3664.1364108723,3636.0,274465.0,139050.5,191505.022439361,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
274484.0,274484.0,0.0,274484.0,-1.0,274484.0,-1.0,274484.0,0.0,10.9295988109,3712.4203960887,987.0,273497.0,137242.0,192693.668938551,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
274113.0,274113.0,0.0,274113.0,-1.0,274113.0,-1.0,274113.0,0.0,10.9443915466,3717.4449953122,992.0,273121.0,137056.5,192424.261254916,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
274793.0,274793.0,0.0,274793.0,-1.0,274793.0,-1.0,274793.0,0.0,10.9173086651,3708.2458432347,1253.0,273540.0,137396.5,192535.984126345,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275466.0,275466.0,0.0,275466.0,-1.0,275466.0,-1.0,275466.0,0.0,10.890636231,3699.1861064523,3572.0,271894.0,137733.0,189732.305738902,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
277937.0,277937.0,0.0,277937.0,-1.0,277937.0,-1.0,277937.0,0.0,10.7938129864,3666.2984777126,6043.0,271894.0,138968.5,187985.044882565,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
278531.0,278531.0,0.0,278531.0,-1.0,278531.0,-1.0,278531.0,0.0,10.7707939152,3658.4796665362,3690.0,274841.0,139265.5,191732.710822906,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
274724.0,274724.0,0.0,274724.0,-1.0,274724.0,-1.0,274724.0,0.0,10.920050669,3709.1772105823,1554.0,273170.0,137362.0,192061.515476162,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275780.0,275780.0,0.0,275780.0,-1.0,275780.0,-1.0,275780.0,0.0,10.8782362753,3694.9742548408,3766.0,272014.0,137890.0,189679.979837093,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
278506.0,278506.0,0.0,278506.0,-1.0,278506.0,-1.0,278506.0,0.0,10.771760752,3658.8080687669,3555.0,274951.0,139253.0,191905.951984299,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
277072.0,277072.0,0.0,277072.0,-1.0,277072.0,-1.0,277072.0,0.0,10.8275105388,3677.7444130046,3490.0,273582.0,138536.0,190983.884741619,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
272916.0,272916.0,0.0,272916.0,-1.0,272916.0,-1.0,272916.0,0.0,10.9923932639,3733.7495786249,984.0,271932.0,136458.0,191589.168146323,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275559.0,275559.0,0.0,275559.0,-1.0,275559.0,-1.0,275559.0,0.0,10.8869606872,3697.9376467472,3691.0,271868.0,137779.5,189629.775255628,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275367.0,275367.0,0.0,275367.0,-1.0,275367.0,-1.0,275367.0,0.0,10.8945516347,3700.5160385958,2137.0,273230.0,137683.5,191691.698629596,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
282441.0,282441.0,0.0,282441.0,-1.0,282441.0,-1.0,282441.0,0.0,10.6216873613,3607.8331403727,3710.0,278731.0,141220.5,194469.214066134,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
296511.0,296511.0,0.0,296511.0,-1.0,296511.0,-1.0,296511.0,0.0,10.1176684845,3436.6347285598,3679.0,292832.0,148255.5,204462.047097988,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
281254.0,281254.0,0.0,281254.0,-1.0,281254.0,-1.0,281254.0,0.0,10.6665149651,3623.0595831526,2466.0,278788.0,140627.0,195389.15998847,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
282685.0,282685.0,0.0,282685.0,-1.0,282685.0,-1.0,282685.0,0.0,10.6125192352,3604.7190335533,3684.0,279001.0,141342.5,194678.517673368,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275948.0,275948.0,0.0,275948.0,-1.0,275948.0,-1.0,275948.0,0.0,10.8716134924,3692.7247162509,3633.0,272315.0,137974.0,189986.864180132,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275948.0,275948.0,0.0,275948.0,-1.0,275948.0,-1.0,275948.0,0.0,10.8716134924,3692.7247162509,974.0,274974.0,137974.0,193747.258042533,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
285728.0,285728.0,0.0,285728.0,-1.0,285728.0,-1.0,285728.0,0.0,10.4994960242,3566.3288162168,3597.0,282131.0,142864.0,196953.280188475,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275858.0,275858.0,0.0,275858.0,-1.0,275858.0,-1.0,275858.0,0.0,10.8751604086,3693.9294854599,3796.0,272062.0,137929.0,189692.707759155,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275039.0,275039.0,0.0,275039.0,-1.0,275039.0,-1.0,275039.0,0.0,10.907544021,3704.9291191431,985.0,274054.0,137519.5,193088.94162924,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
276735.0,276735.0,0.0,276735.0,-1.0,276735.0,-1.0,276735.0,0.0,10.8406959727,3682.2230653875,1385.0,275350.0,138367.5,193722.509305191,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
274102.0,274102.0,0.0,274102.0,-1.0,274102.0,-1.0,274102.0,0.0,10.9448307564,3717.5941802687,968.0,273134.0,137051.0,192450.42420582,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275540.0,275540.0,0.0,275540.0,-1.0,275540.0,-1.0,275540.0,0.0,10.8877114031,3698.1926399071,3754.0,271786.0,137770.0,189527.244772355,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
273156.0,273156.0,0.0,273156.0,-1.0,273156.0,-1.0,273156.0,0.0,10.9827351404,3730.4690360087,1239.0,271917.0,136578.0,191398.2493154,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
271982.0,271982.0,0.0,271982.0,-1.0,271982.0,-1.0,271982.0,0.0,11.0301417006,3746.5714642881,950.0,271032.0,135991.0,190976.813673807,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
274134.0,274134.0,0.0,274134.0,-1.0,274134.0,-1.0,274134.0,0.0,10.9435531528,3717.1602209139,1428.0,272706.0,137067.0,191822.513384118,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
277535.0,277535.0,0.0,277535.0,-1.0,277535.0,-1.0,277535.0,0.0,10.8094474571,3671.608986254,3832.0,273703.0,138767.5,190827.614142975,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
275366.0,275366.0,0.0,275366.0,-1.0,275366.0,-1.0,275366.0,0.0,10.8945911986,3700.5294771323,3684.0,271682.0,137683.0,189503.203141794,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1
